"Puzzle","BruteForce","DepthFirst","BitWise","NakedSingles","HiddenSingles","NSSearch","HSSearch"
"006500300004320000000070054000080000400000769000000500908002030030000080102700090",253.0863,1108.0697,84.2633,532.6064,188.4908,2226,1160
"020000000006000020709100006200300000000008200090014060001040000640800030908000042",0.0348,39.7268,0.0164,1482.1502,291.5103,7639,2073
"000020800020080030010000000000040790004009300098000050040000080231004000986700000",164.6534,22.4327,59.246,20.6104,105.9592,111,873
"000500900543000000001000500607000400000204000400700390809002004200030000000400059",220.8024,0.4966,82.8475,220.2779,412.1776,899,2413
"000000080000000100789000050000365890300790000090200000030040078000070000008530600",0.0855,100.4118,0.0202,2607.7241,356.2109,13176,2616
"000000290700020004090004780057002009020000000000000000300801020080306050006050030",59.6819,0.2459,20.9821,813.7594,150.3384,3267,920
"040002010000100006009046300000000090601493000000000004735000060000905083000007000",5.0452,5.0883,1.8063,449.7493,107.1148,2597,804
"000506000016007200000000156001025800600000041000040060000008000078300000003000408",0.0852,3.5394,0.0365,571.2319,152.1447,2468,1007
"230000789100007030780030100000400000065000000000002400520003900603000000000000043",0.0492,4.4623,0.0236,15.9873,440.5548,56,2802
"030000009506809204009234100001025000000090000097000000050400900000001000900000010",3.7293,16.1288,1.2922,242.8111,151.6359,1248,1117
"006002009000000000019040007000601002600000005200405000700020601000708050008050070",51.9118,104.9141,17.899,270.169,152.1104,1192,958
"708003020040019806001000000000000019300001082010000000800600130000097000000300200",91.0933,281.0084,32.6356,392.3365,205.5737,1677,1300
"070000200083010675200000000700500309000800040000000000000940108800000034020308000",0.0513,2.268,0.0239,25.6547,198.9863,97,1226
"204006000000000000000004100001600090000790001000040002158060403062007900000080020",0.9345,13.8732,0.3262,1596.4448,144.8192,11529,1285
"040370000000080006800546307400008700001490000007000000260700000004000000098000050",1.0058,17.4438,0.3725,16.5057,115.06,65,808
"005403090000020000291600000748060310000801000010004000007000100009200004100000000",240.7429,0.1995,88.1956,1618.4508,150.1687,6911,972
"000000009056000003089020456000005000300708000800200300000002078000800500078000002",0.0883,0.2504,0.0208,19.6306,323.1043,75,2113
"900054000000021000001900004890740000700010000000800000579060000060000500000570408",51.8272,267.841,18.587,41.4673,259.156,175,1716
"000007010007000000800035027000001500500098000100006070700800040080004053900070000",37.986,39.4622,13.2438,1561.2112,292.7614,8181,2053
"650000000008100500000064000500080310009000000080975000045090000900250000302007000",8.7821,8.615,3.015,351.8033,147.4344,1772,1022
"050000010007081405009000607060000700074000060090000000700102903000090006000050040",0.1828,35.5965,0.0521,1242.8267,399.5647,5724,2664
"070004301000200076021000050000040013000100008003000040000000000060310089100009007",0.2654,0.9912,0.0963,17.3126,161.4568,58,963
"060003900000200060921700000000000010006000500012500004000001038230900100050020000",17.9563,1381.1715,6.4626,940.9047,224.9377,3852,1342
"200050780050009000780000000002400090005000002090300405020600008000098000008001003",3.4175,5.106,1.1521,321.1645,125.0611,1603,884
"000000009001800200000030050300000890006987320890300000000600900070090000058000003",0.789,202.6583,0.2657,17.5439,223.0549,83,1662
"006009001549030000000000000875004000600020000200785040068400000000000560002060000",1.402,5.3569,0.4799,17.6906,141.5014,65,978
"000000009000008540800046020050721090000400200000080000730010000120000053004050000",47.0228,5.0994,16.5412,288.3325,163.635,1383,1119
"300001080000080030000000100000400807010000320800300001002650070000008002908700010",3.6776,2.2376,1.2984,997.7712,146.6522,6799,1237
"000060180000180030080200007000700090000090000098000700000001076001900000976403000",0.0975,834.5952,0.0198,2070.3048,204.3144,10727,1447
"000400089406007000000103400200300007000809004890200060000640900000000000070530000",0.0291,7.4625,0.0167,880.4034,389.0568,3730,2505
"000620010000000000009030000302040090070300100000050300003800006001960750000503001",2.9352,8059.5262,1.0704,247.9795,106.5699,1478,827
"006500321000000000320806000800094200000003000003005049060400000030100000000030460",27.7055,172.443,9.3423,456.9408,218.7265,2142,1492
"000006780400080100000000000200000800300800210090010060001640970000090030970030000",0.6671,0.3409,0.2396,1477.113,396.9786,6822,2647
"000000200403021070290070000000300010500010000010000000007090064009106050060507000",177.8398,3858.0224,62.7532,673.5308,162.5655,3982,1349
"000080290083000670000600400008060019000890700000000000000000107009106000104007060",2.1,7.0843,0.7427,3766.1279,212.0845,22075,1662
"000007000260001005080005207000010008600009500098020000031050002050000001000100050",0.1729,0.368,0.067,1529.8014,272.2682,8761,2068
"000060000500801234100030000023600790700340000090000000200400006070003000054000000",0.1267,24.2639,0.0289,424.8891,124.9484,1862,816
"003000080406700120080000000200060007000009004090010000530602900000000530078500000",0.0298,6.9618,0.0166,77.6575,133.1989,310,801
"400627810000009400809000007000000000000000000190006370000010040280064000906070000",0.9428,112.3435,0.3323,30.8372,494.4669,120,3421
"050003000000009000000005000000560300006000740010000050305940100800200000124300908",7.738,1860.0336,2.754,321.2753,115.612,1790,868
"506300000070001500009540007053600000001000000000035000005000980030009000008060150",6.5288,48.301,2.2486,919.9372,188.4979,4283,1279
"005800020800000060000000000500000002000312000312000600070000100208000406034070209",574.3483,2692.137,197.2055,2339.5454,175.9583,12915,1367
"200106000000000204700204050002060090005008002890002000020000008000000020070020043",0.0374,14.8418,0.0194,892.5072,218.452,4567,1618
"100000009006708023009100050004005097000000014807010000000600000040900001900000040",0.0784,10.9839,0.0166,413.6905,175.9813,1987,1216
"005800901000009705020705000007094010006002000000080000070051200000008106000070000",351.8906,3.7682,125.595,81.5395,420.844,367,2884
"000480000000000005000075480000000000006801040000734000307040000000127500124300000",2.1898,9099.2855,0.7696,1841.9739,227.1771,10278,1742
"000450080056089003000100050010060007305000200000004365001600000000000530000030000",0.0322,8.5377,0.0171,884.779,160.2462,4512,1150
"000003921500090070000000000607409000095002000402605009000300000206000400000900060",2.8197,1.0309,1.023,916.0524,296.758,3963,1920
"035600809020800030000030600060040700004000060090306000750000000000000006006002103",83.8863,3.8443,30.9258,865.363,458.4045,3856,3006
"006302019000019000019000000000000700001900000027005008260003000090000050000204601",2.4249,4.0805,0.8473,596.2093,221.8591,3089,1554
"003456080000009000089003400210005890000000010000010000000602008002807500000000040",0.0479,417.5004,0.0231,543.8379,224.919,2384,1497
"065840900040900005001000000507000300490000500000087090000200000200000076000000259",33.4346,156.4697,11.4781,561.7723,181.6361,2719,1267
"400600009007801000800005020060540000074009060100006000003004002041000006000050000",4.9682,9.0932,1.8704,84.3516,145.7818,347,925
"100000000000009020089000000200365090065970200000004000500602970000007500008000002",0.031,4.6705,0.0176,956.0708,306.47,5462,2448
"100006000000007000709020000010300890305000000000010005031040070000790031008500040",0.0442,26.2465,0.0203,65.1572,139.6643,350,1014
"500738290008129000000000780607080300000000000080000600000306000900000008002807000",23.3912,10.6215,8.1524,641.0679,202.6722,2629,1222
"000000009000190405009405020360020000004000000700080000507041060000007000040050081",0.9305,3.3727,0.2939,660.1309,145.2612,3216,999
"120006089050000003000100056210005090000000004000004060500000900000078500970000040",0.0404,361.7262,0.02,141.398,134.129,634,849
"000040001040013006001076004000004000600000780000080609000407002400060500050000400",0.5321,0.9402,0.1917,680.3562,176.9988,3995,1393
"200500700060000200000230000005006007010000320000025060000600008000900010900172600",0.7019,5.141,0.2314,14.3091,107.8099,73,822
"600030091738002000000060003560080000400670000000000076000006000002143600040000000",0.1023,2.4619,0.0413,15.4473,311.4763,56,2114
"800000020000300000001070004098000013000000000010000640580467000067100080000500460",2.1833,397.5558,0.7226,31.3435,163.4091,153,1163
"000300800000090046800040000080030000060000053030900680008003070500009200020000930",1.6176,38.4777,0.5528,2006.2036,141.4776,8518,935
"050000091438120000001000000040002309806000004300000000500000120000000006160500040",0.2895,349.4459,0.1074,16.7431,255.432,56,1655
"020000080406907100700000006010000800005800000800014060530000908000000500008500040",0.0764,11.5566,0.0172,338.902,176.7487,1491,1140
"000400200000020005290600000045000900800000730310740000573290060000000007002000000",32.6004,2.2637,11.7553,315.2701,209.8772,1379,1339
"060730000030290000090060080600009008000080670000670000040050036000040007005010000",1.2583,25.3052,0.4393,1398.2006,180.9134,8135,1293
"080054000004000080001900054000005210000000090000006005500060102000200070030079008",20.4901,7.8062,6.9289,785.4331,189.9363,3694,1272
"100400000400000100700003406010060807060800000000004065001042000002087000000530000",0.0993,0.4092,0.0191,2357.1277,468.2561,11505,3282
"000400000400000000001005483700500009006001000902730000050900120800107000004050000",0.1361,97.7002,0.0529,1226.4563,157.4991,5862,1071
"000002000000000500009500007000000600000403075090658004005004902004005700060007001",503.5407,13.0722,171.3025,378.371,117.9608,2536,1020
"000080201000002007020007000210000780000708000000100000530009006042070053000035000",0.3068,15.3028,0.0893,1674.8664,188.1838,10281,1436
"070000200083000000001000003000060512500002000002004700000298100800006000104000809",22.9291,2.0345,7.7695,506.9433,119.3273,2569,827
"500000810000000500810006300003701008080000000090650000700814900004000700000207000",62.8125,8.5302,22.0782,36.7319,190.037,175,1438
"053070019072090400000000000005000700004017306700300008500100900008000500900000000",0.3531,0.4855,0.1337,21.8598,178.5968,81,1285
"500008000008000060091064000050020010400180605080600002800050000000040850300000000",2.1441,1.9774,0.8193,15.5415,215.3106,56,1608
"006072009000000046000000300000008791000000000927000000000417080100000002794080100",0.5062,1.5372,0.1772,25.7458,268.2743,95,1593
"005007009000000035810430007300000000004200308000070000703100002000000570000750003",0.1356,61.2896,0.0372,15.7324,391.5499,59,2796
"231006709400790000000003006003500600507000000600000007000800070800005002070300000",0.0522,6.7215,0.0254,18.0914,176.4992,56,1022
"000000019600000000019000020300720100080000306000008000500810000106900500948050000",7.2835,2.5524,2.3456,55.3453,160.5093,323,1334
"057038000000000000091005000705000002000510000019000000500000108984100020000000349",2.683,4.6557,0.9691,1811.2433,396.2562,10244,3041
"200500700060000200000230000005006007010000320000025060000600008000900010900172600",0.6539,0.6335,0.241,14.5978,103.2174,73,822
"300000000007008200080000567403705600010000040690000000030850000800000023000023000",7.4665,170.7415,2.5917,592.515,451.4148,2645,2872
"000600021000000007021007004806000003740100090200000000000068000008210070002000460",0.3503,28.9352,0.1261,55.306,297.533,309,2237
"600038001008000000000670000040000002800090034010000800003200040902040500000050320",5.3085,144.3561,1.7801,38.5285,120.9396,198,889
"030150000000000034700230100012460000005090012000002000000000900640800001000500600",1.5084,11.2046,0.5169,1951.7403,176.2144,10169,1243
"340007089200800000089005000500000000600000020008020016000600800870102000002000600",127.3671,1262.5268,42.7746,1360.5408,270.3703,5667,1646
"100000000450000000009103006004060000065000010090014060030600000040000000008531042",0.0534,3263.3598,0.0246,1272.5704,134.0497,5119,800
"000200080060100345100000007000614000600700000708000410000050002000070604900000001",0.0346,8.5335,0.0182,1672.5902,570.5373,7481,3733
"907054000650300080001000000006040210045000800200000040570000002400100000000070060",18.9713,33.6957,8.4688,414.6914,219.6248,1683,1347
"005000019000800400010000020002048700004200008098000200000004002000083000080050103",1.037,138.4285,0.3698,3398.3263,283.4683,15808,1934
"000000000560007034000204050030400007000000000007025000140000070000040012950170040",0.2907,919.278,0.1048,793.8511,110.5784,4065,802
"400300809000090000000046000540700090000400070000605004705000060100900003904003000",73.7296,141.7886,25.6183,25.0783,301.666,97,2004
"007003090000010000090600400008060510000000940902050000009030004000100809104090000",1.6365,0.2164,0.5535,8650.6035,2327.5773,41885,16550
"000000021000219870000870003007002000000700082010008060070020000030090600100080000",2.477,3.8119,0.8386,77.2449,415.0465,330,2773
"000500000506000034700034000003800041000400000001003072307020005000000000100300408",0.2192,4224.0119,0.0795,370.3761,218.775,2100,1645
"060000000000000004091000000050402000000003075013000002375890020980006057000000900",1.571,34.3941,0.5515,19.3889,147.7642,87,1096
"600083000400009670090000080000000300500891002900000800307000028000007000020300007",0.2704,621.8955,0.0875,1718.0596,169.5671,8128,1164
"002060000000001000000034007400650790700300008008170000000000870000020003070003450",2.0213,106.0223,0.6765,384.844,154.2046,2251,1135
"000000009002891006810006000053020001001000050900100008205000903030000000000083000",4.9295,4.7463,1.6649,265.5633,147.7957,1226,973
"780509001000030800000006000000090000000100005210780609000057100430000060000300090",8.4874,37.8151,2.987,228.1254,131.7971,1024,881
"800000021904030076000006000708040000645000000000000605500007130400000000100000407",6.9065,33.9507,2.5368,455.2382,288.8729,1990,1863
"000000001030200005000005003045062009020000050009700000000000028000127500160083000",0.3042,1060.9809,0.099,626.7678,220.5523,3674,1643
"800000301000030000001070904080600000604003080000005640060407000000010008050000407",2.9983,4.6979,1.0053,529.5022,161.8583,2580,1100
"000009000000100076001800054005000200690002000000005009908000000030201000100038407",8.9096,27.4013,3.0328,16.8683,165.3464,68,1026
"034106000056000000009030106000400000000000010000002005501000078003070020078020040",0.055,364.7024,0.0253,813.2186,127.4232,3584,826
"030000700000000000000034006002000007400700010097300060001640978640080001000001000",0.0473,74.3173,0.0225,324.3346,123.8507,1949,957
"064000001008200500001060000600000310420003000810600000000100000900302000002050806",0.8994,3.4036,0.3147,23.0916,325.4347,96,2044
"000004000004001900020900600090040013740200006003000700500000032400000000102079000",15.4541,122.1072,5.5291,28.0626,126.1549,110,831
"000480201080900070200000000000009000536002900902000000300090820800000100000048007",98.9691,0.6974,35.9537,690.9297,207.6898,3851,1558
"000004300050200000001007050006040010000012000210006000009408132008020000000500060",23.3686,30.7748,8.2643,1680.0008,455.1704,9477,3452
"080000320000103007001900050090005000000000000003806000500008132000200570030500060",225.108,2068.5494,78.7305,3178.9062,418.7412,12066,2521
"980000001604000080000007004000740010040001096013006005500000030008003009100000000",0.1207,0.9911,0.0311,535.4362,152.9338,2616,1069
"000000089006000003000023006200060890300000000090200065500040070600087000008001002",0.0374,108.432,0.0194,275.6939,179.8965,1545,1368
"500008000030000504201000703000009010029600800000000006070000000080005320002870600",19.1004,80.4019,6.6481,233.2493,179.3501,961,1115
"050038200000902060000000780500080000000070830003400000070090100000143050100000300",4.8308,14.4301,1.7034,14.4915,210.2959,59,1386
"000050780456000100000020400004000800000000004000200000031002000602700031000530042",0.0767,518.293,0.0213,14.9641,144.9131,56,899
"000000020000010800001006004009085010085030009000967500900000002600000005002000407",0.4116,137.6152,0.1487,215.5518,103.9945,1359,874
"006070000000800000009046000050600002001000030920035060200100004190000250000090600",3.7724,0.3743,1.2846,497.9886,105.5459,3486,839
"087050320000100007001007000090745000705300000000090000000000002000000579102570000",536.2355,2.9079,183.4248,2132.7226,169.5266,9172,1125
"506070009070891650000050000069000400000000000000000000000130000405920100020060093",58.7088,188.0618,20.527,14.3446,129.3982,62,909
"000000000040231070021070000000604000004002000210005640008007000002008000100000468",34.8344,255.0162,12.6643,322.6378,153.5521,1609,1106
"005800020800021000000700803080090000090300000300000094000004038200030000134000009",6.3435,2.4632,2.2523,37.4333,256.2514,130,1666
"000000300000300987321080000090040000040200000003006005500008000408000079030079000",81.8451,182.7242,27.6599,661.0181,148.1901,3170,1013
"000000709060007200089004056000410890000070020890320000002003000000000000008040600",0.0759,4.8748,0.0343,1196.4481,211.3514,6273,1581
"560700000730000064091000700000000000409600005003402006000006140080040007000800000",130.4606,260.9511,45.7039,607.889,234.9818,2867,1568
"070000000050003070000006950008005000040000798210700040000400030067000080000080067",2.5113,0.8519,0.8596,473.8836,146.5166,2376,996
"003006009000809103089000000014005897000980010000014000000002000000008001008000600",0.0274,0.3003,0.0159,15.4448,219.934,56,1636
"000604000604021080000007000006045210000000090000090700500060000000200500132570000",0.6488,8.0491,0.2592,103.9074,239.0403,448,1525
"004008001008209500201004000000000009020000800083000070800003007000005030010827000",90.0771,0.7315,31.4174,20.4452,697.0971,71,4427
"050002810000108000009005600060700100200500076001000000007041060008907000000003000",0.2643,0.3569,0.0829,122.147,129.9854,526,869
"500038000008000000001000080007000410009000800813400000005000000906005300042070059",102.0929,3.5427,36.8683,652.0854,406.439,3345,2896
"430627000000019030000000607002074000004100000090060000000000906043080701000001000",0.2051,17.922,0.0581,54.5215,174.0989,238,1153
"000040001040013006001076004000004000600000780000080609000407002400060500050000400",0.5905,0.5165,0.1918,674.8336,175.7177,3995,1393
"000370000372000500000046320050000008000400205200600100000004002028000000000053700",1.8137,562.2638,0.6392,15.1567,262.2889,56,1660
"023000700000007003780000000204300090000079210090000000000040070600700001078500040",0.6953,0.6442,0.2429,352.351,145.0465,2043,1150
"000043000500109000001000000680000300000061402000008060809000030200000000130207608",3.0634,6.0427,1.0476,194.0015,152.4503,983,1103
"030000700000000200709030006000000090016890020007320000002000970670040012000070000",0.3303,1.3235,0.1035,729.7496,319.1455,3737,2297
"800049001009300006000000904700000013604102700000000040060000002030008000100003400",37.7772,64.3052,13.289,163.8948,625.5906,724,4255
"768000000503200800021000040087000000305060000000000065070000000004007600000384007",0.9362,1.3349,0.3141,54.73,289.1015,247,1860
"000000900000912005920700000000000310090300580302000600079200008008030070000070000",24.0895,47.9711,8.5987,727.4584,257.7697,3561,1820
"000900000900003000320806004098005203040001008000090005500067100007000000000080007",26.9689,7.6634,9.2719,63.3803,179.2031,267,1231
"605403000000900000000000480748060510036021008002000006000000004809006000000030000",0.1171,2.5971,0.0459,513.2056,122.5369,2593,884
"020000000000000020080103050000005000005007210000014300030002970002970001070530000",0.0251,92.1108,0.0141,492.8983,137.1619,3012,1071
"003400700400000000089023400200300890060008010000000060500642000002007500000030000",0.041,7.3348,0.0208,660.8023,261.6987,2719,1645
"000000000400000070200005080708062300000001700910034000050000008800207504000050007",812.3162,1.8704,284.7893,282.033,153.0411,1743,1253
"000730000738920000000000083500009410400000000080000000845190000070000008010005600",128.8227,10.0542,46.775,1629.3786,302.8326,6955,1964
"300060000067001034109000060000000000005009020000170300001000006870010400000026800",527.9162,97.9478,183.2275,1152.7672,220.3297,5719,1563
"040002010000100006009046300000000090601493000000000004735000060000905083000007000",5.2242,0.6617,1.8036,445.0981,105.5404,2597,804
"650000001000900060200504000560309000400000005000005070305096040002000650000050000",5.9188,17.4575,2.0985,17.4599,223.6807,60,1616
"006950321000000000320070000008040213000200000013008000000000030060010000030089007",8.2757,1.6147,2.896,429.681,192.9638,2240,1393
"230400700000780000780103006100500000040000001000000007300004000800905000000002864",0.0824,6.2339,0.0194,18.4798,131.0605,67,818
"200560000560080000780000056000000807000008020800005000140003000070000003003007610",0.2452,9.3705,0.0731,17.8906,630.4203,73,4896
"100006709006000000000103006010005007060080004090004005500000008042070500000000602",0.0909,40.7186,0.0221,797.3059,247.6233,4334,1786
"700500020500910000001076000607395000300104000000060000009050004050400000000000609",19.7782,100.4923,7.2091,1603.1196,583.6713,6894,3791
"000000780560000030000030150000400007006007000800305401000603008600000040000740600",2.808,16.38,0.9877,1089.9299,295.3418,4953,1881
"030000789100709230700000000012005800400000000890000400021000000040078021000000000",0.0898,2.7423,0.0213,1679.6249,197.471,6705,1206
"000004000094120070020006004009000203000030069203900040000042000000000400100008002",4.309,4.7226,1.5164,2176.297,574.6581,11322,4216
"000500001000000876001006000085004200004000780000000000060400100007002500002068407",2.8513,4.1988,1.0153,16.3317,197.9053,59,1183
"500030000700100000091000080007002009400000005100970000045000007070200008000047950",33.9468,0.9605,11.1942,22.0021,393.9467,76,2615
"024500009501000004000000000000010007016089020000300000042000900000940502000002640",0.9719,13.4255,0.3101,168.6077,127.1791,944,1014
"000000780006900200000000050041625890005070300007000500000000000078301000000050018",0.7543,22.4432,0.2617,3820.1063,346.8626,19119,2367
"000000080050000000080123050204300000300780014000200000500002908000970500000031000",0.0256,211.6839,0.0149,177.083,100.4499,1065,817
"400600010600091405819035000005000091000009000790000040000100002000000500040000100",3.1755,19.0948,1.1536,469.4376,140.6734,2046,918
"005403000080020005000000003000062000500801742002000006007006100800210004004000000",180.4466,1.8886,65.7303,19.2139,193.1456,69,1203
"340000000007000004109000060400658701000040008008002000000080900000003050004706800",7.9763,44.3668,2.6839,66.8084,179.6697,323,1317
"000054020054023000300980000090045000000002090210000705000400100000000000030500408",2.2173,53.2216,0.7703,635.0184,163.8487,2804,1051
"907050000000000087000980600890040210000010006000000040000008000468200000002009460",0.3927,69.2987,0.143,420.165,154.6736,1931,1018
"600000200003029670001000000700000319006890040902000000000940120800010000000008000",6.2877,57.0307,2.1399,1897.0042,871.3243,8213,5761
"765040900040019760000700040080004000000001000300000600070050000008000409000970006",0.1841,2.0495,0.0488,185.2586,249.3842,907,1573
"560700000730000064091000700000000000409600005003402006000006140080040007000800000",129.9072,540.6245,45.6112,611.6881,234.0955,2867,1568
"000000020049001800300806950000600010004010080010700600008050002000000008150008000",0.1927,1.61,0.073,609.6082,143.1064,2971,1014
"006070000372980500019000027500608000080000030007000400000010080000000003060850000",17.3239,11.8212,6.0595,70.4864,184.7736,274,1185
"050600800000000000009005620000500791570010008100006000040000983000890000900700000",9.7927,30.0994,3.4081,72.1234,111.9739,359,834
"540300000070081000010040000400008000000007230000030060000714903000050072008000100",0.9439,112.5447,0.333,452.0282,134.1677,2374,962
"004060700500007000700200006000006800016009300090305060000000908070190000058000000",0.8116,34.5445,0.2843,34.1439,149.8181,126,969
"020000000006000020709100006200300000000008200090014060001040000640800030908000042",0.0288,2.2455,0.0161,1491.7219,293.1786,7639,2073
"006300000002090040000040020400000091000000250027104000065000000008900470000080105",7.913,167.9588,2.675,979.6252,168.5664,4750,1063
"200500000006800000700004000041000000005790340007003500000000003002050900903401020",5.6821,0.5173,2.0445,21.1175,257.8543,87,1841
"000000201000001000200005400700060010006702948010000700000100020000030109100500007",0.2062,12.1501,0.0795,340.5337,138.2203,2152,1161
"000006000050070020009020450000300090005087004890004000000040000040000531900000602",0.0335,7.9512,0.0174,250.0502,119.1217,1391,928
